case_category,gravity_offence,case_status,state,district,court,unit_type,unit,officer_kgid,officer_name,officer_rank,officer_designation,officer_dob,officer_gender,officer_blood_group,officer_physically_challenged,officer_appointment_date,crime_no,case_no,registered_date,brief_facts,incident_from_date,incident_to_date,info_received_date,latitude,longitude,occurrence_brief_facts,crime_group_name,crime_head_name,act_code,act_description,short_name,section_code,section_description,act_order,section_order,complainant_name,complainant_age,complainant_occupation,complainant_religion,complainant_caste,complainant_gender,victim_name,victim_age,victim_gender,victim_police,accused_name,accused_age,accused_gender,accused_person_id,arrest_type,arrest_date,arrest_state,arrest_district,arrest_station,arrest_io_kgid,arrest_court,arrest_primary_accused_name,arrest_joint_accused_names,chargesheet_date,chargesheet_type,chargesheet_officer_kgid,CaseMasterID,DistrictID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CrimeRegisteredDate,age_years,gender_id,hour_of_day,day_of_week,month,is_weekend,is_night_time,co_offender_count,hist_station_crime_count_30d,hist_district_crime_count_30d,spatial_density_ratio,risk_tier_id,hotspot_flag_id,recidivism_flag_id
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA27687,Anand Kambale,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/127/2025/0309,CC/2025/050309,2025-10-06,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-10-05T09:29:22,2025-10-05T09:29:22,2025-10-06T11:29:22,15.2266,76.9174,"Incident near coordinates 15.2266, 76.9174",Crimes Against Body,Grievous Hurt,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ambika Bhat,22,Private Employee,Hindu,General,Male,Suresh Puri,56,Female,0,Raghavendra Kambale,64,Male,A309,1.0,2025-10-06T11:29:22,Karnataka,Ballari,Ballari City PS,KA82551,Ballari District & Sessions Court,Raghavendra Kambale,,2025-10-06T11:29:22,C,KA59105,50309,8,127,1,1,2,8,1,2025-10-06 11:29:22,64,1,9,7,10,1,0,3,146,1267,3.01,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA54134,Manjunath Chavhan,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/07/107/2025/0310,CC/2025/050310,2025-05-02,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-05-02T13:15:12,2025-05-02T13:15:12,2025-05-02T20:15:12,17.3933,76.8545,"Incident near coordinates 17.3933, 76.8545",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Vijay Pujari,38,Private Employee,Hindu,General,Male,Sudha Gowda,36,Female,0,Aswini Patil,56,Female,A310,1.0,2025-05-02T20:15:12,Karnataka,Kalaburagi,Kalaburagi City PS,KA29910,Kalaburagi District & Sessions Court,Aswini Patil,,2025-05-02T20:15:12,C,KA15048,50310,7,107,2,1,1,1,1,2025-05-02 20:15:12,56,2,13,5,5,0,0,1,846,452,0.83,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA52123,Abhishek Reddy,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/116/2025/0311,CC/2025/050311,2025-03-15,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-03-14T01:11:50,2025-03-14T01:11:50,2025-03-15T09:11:50,15.2472,76.8857,"Incident near coordinates 15.2472, 76.8857",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Sunil Pujari,27,Private Employee,Hindu,General,Male,Vidya Nayak,56,Female,0,Raghavendra Kuruba,41,Male,A311,1.0,2025-03-15T09:11:50,Karnataka,Ballari,Ballari City PS,KA89235,Ballari District & Sessions Court,Raghavendra Kuruba,,2025-03-15T09:11:50,C,KA11818,50311,8,116,1,1,1,3,1,2025-03-15 09:11:50,41,1,1,5,3,0,1,4,280,1619,3.8,2,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA75075,Sunil Joshi,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/181/2025/0312,CC/2025/050312,2025-11-03,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-11-02T21:55:39,2025-11-02T21:55:39,2025-11-03T10:55:39,14.5086,75.9063,"Incident near coordinates 14.5086, 75.9063",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Abhishek Rao,43,Private Employee,Hindu,General,Male,Anand Pujari,21,Female,0,Ramesh Nayak,67,Male,A312,1.0,2025-11-03T10:55:39,Karnataka,Davangere,Davangere Extension PS,KA21502,Davangere District & Sessions Court,Ramesh Nayak,,2025-11-03T10:55:39,C,KA84768,50312,12,181,3,2,2,7,1,2025-11-03 10:55:39,67,1,21,7,11,1,0,1,567,3447,1.28,2,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA39036,Shivakumar Hegde,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/169/2025/0313,CC/2025/050313,2025-08-14,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-08-13T19:05:32,2025-08-13T19:05:32,2025-08-14T10:05:32,13.9756,75.617,"Incident near coordinates 13.9756, 75.617",Financial Crime,Money Laundering,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Abhishek Naik,25,Private Employee,Hindu,General,Male,Suresh Puri,32,Female,0,Sudha Gowda,19,Female,A313,1.0,2025-08-14T10:05:32,Karnataka,Shivamogga,Shivamogga Town PS,KA29191,Shivamogga District & Sessions Court,Sudha Gowda,,2025-08-14T10:05:32,C,KA79552,50313,11,169,1,2,4,14,1,2025-08-14 10:05:32,19,2,19,3,8,0,0,1,599,2132,2.82,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA97179,Raghavendra Hegde,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/07/112/2025/0314,CC/2025/050314,2025-02-02,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-02-01T17:00:22,2025-02-01T17:00:22,2025-02-02T11:00:22,17.3885,76.8568,"Incident near coordinates 17.3885, 76.8568",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Kiran Gowda,27,Private Employee,Hindu,General,Male,Manjunath Reddy,22,Female,0,Abhishek Nayak,37,Male,A314,1.0,2025-02-02T11:00:22,Karnataka,Kalaburagi,Kalaburagi City PS,KA87882,Kalaburagi District & Sessions Court,Abhishek Nayak,,2025-02-02T11:00:22,C,KA37475,50314,7,112,2,1,1,2,1,2025-02-02 11:00:22,37,1,17,6,2,1,0,1,867,2258,3.44,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA26764,Abhishek Joshi,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/07/110/2025/0315,CC/2025/050315,2025-07-31,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-07-30T16:52:13,2025-07-30T16:52:13,2025-07-31T17:52:13,17.364,76.7677,"Incident near coordinates 17.364, 76.7677",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ganesh Joshi,44,Private Employee,Hindu,General,Male,Kumar Joshi,58,Female,0,Kumar Hegde,34,Male,A315,1.0,2025-07-31T17:52:13,Karnataka,Kalaburagi,Kalaburagi City PS,KA21579,Kalaburagi District & Sessions Court,Kumar Hegde,,2025-07-31T17:52:13,C,KA35578,50315,7,110,3,1,1,2,1,2025-07-31 17:52:13,34,1,16,3,7,0,0,1,496,1062,0.66,1,0,0
FIR,Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA42983,Basavaraj Chavhan,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/127/2025/0316,CC/2025/050316,2025-01-15,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-01-14T20:48:12,2025-01-14T20:48:12,2025-01-15T11:48:12,15.181,76.8504,"Incident near coordinates 15.181, 76.8504",Financial Crime,Cheating,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Vidya Chavhan,27,Private Employee,Hindu,General,Male,Prakash Kulkarni,48,Female,0,Roopa Nayak,21,Transgender,A316,1.0,2025-01-15T11:48:12,Karnataka,Ballari,Ballari City PS,KA36020,Ballari District & Sessions Court,Roopa Nayak,,2025-01-15T11:48:12,C,KA53624,50316,8,127,2,2,4,15,1,2025-01-15 11:48:12,21,3,20,2,1,0,0,1,573,971,0.23,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA87956,Sunil Patil,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/099/2025/0317,CC/2025/050317,2025-03-09,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-03-08T02:53:06,2025-03-08T02:53:06,2025-03-09T00:53:06,15.956,74.6194,"Incident near coordinates 15.956, 74.6194",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Darshan Reddy,64,Private Employee,Hindu,General,Male,Anitha Kuruba,41,Female,0,Manjunath Kulkarni,47,Male,A317,1.0,2025-03-09T00:53:06,Karnataka,Belagavi,Belagavi City PS,KA13538,Belagavi District & Sessions Court,Manjunath Kulkarni,,2025-03-09T00:53:06,C,KA78449,50317,6,99,2,1,1,1,1,2025-03-09 00:53:06,47,1,2,6,3,1,1,2,327,2527,1.53,2,0,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA35620,Ganesh Puri,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/07/112/2025/0318,CC/2025/050318,2025-11-26,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-11-25T00:24:27,2025-11-25T00:24:27,2025-11-26T10:24:27,17.3666,76.8834,"Incident near coordinates 17.3666, 76.8834",Cyber Crime,Cryptocurrency Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ganesh Gowda,51,Private Employee,Hindu,General,Male,Darshan Kulkarni,35,Female,0,Ganesh Shetty,45,Male,A318,1.0,2025-11-26T10:24:27,Karnataka,Kalaburagi,Kalaburagi City PS,KA31526,Kalaburagi District & Sessions Court,Ganesh Shetty,,2025-11-26T10:24:27,C,KA65946,50318,7,112,1,1,3,13,1,2025-11-26 10:24:27,45,1,0,2,11,0,1,2,51,1442,3.07,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA40432,Sunil Chavhan,Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/171/2025/0319,CC/2025/050319,2025-07-30,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-07-29T13:20:30,2025-07-29T13:20:30,2025-07-30T14:20:30,13.9532,75.5062,"Incident near coordinates 13.9532, 75.5062",Property Crimes,Robbery,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Satish Reddy,35,Private Employee,Hindu,General,Male,Kumar Hegde,27,Female,0,Anand Puri,63,Male,A319,1.0,2025-07-30T14:20:30,Karnataka,Shivamogga,Shivamogga Town PS,KA77116,Shivamogga District & Sessions Court,Anand Puri,,2025-07-30T14:20:30,C,KA50303,50319,11,171,3,1,1,2,1,2025-07-30 14:20:30,63,1,13,2,7,0,0,2,368,2547,3.55,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA85905,Basavaraj Puri,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/181/2025/0320,CC/2025/050320,2025-01-22,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-01-20T14:09:26,2025-01-20T14:09:26,2025-01-22T02:09:26,14.4958,75.8704,"Incident near coordinates 14.4958, 75.8704",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Manjunath Kambale,62,Private Employee,Hindu,General,Male,Roopa Shetty,35,Female,0,Kiran Chavhan,54,Male,A320,1.0,2025-01-22T02:09:26,Karnataka,Davangere,Davangere Extension PS,KA89450,Davangere District & Sessions Court,Kiran Chavhan,,2025-01-22T02:09:26,C,KA70223,50320,12,181,1,1,1,3,1,2025-01-22 02:09:26,54,1,14,1,1,0,0,1,353,890,4.3,2,1,0
FIR,Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA27937,Shivakumar Pujari,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/098/2025/0321,CC/2025/050321,2025-07-17,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-07-16T03:26:17,2025-07-16T03:26:17,2025-07-17T16:26:17,15.8617,74.5354,"Incident near coordinates 15.8617, 74.5354",Crimes Against Body,Assault,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ganesh Gowda,43,Private Employee,Hindu,General,Male,Nagaraj Hegde,51,Female,0,Ganesh Hegde,49,Male,A321,1.0,2025-07-17T16:26:17,Karnataka,Belagavi,Belagavi City PS,KA70628,Belagavi District & Sessions Court,Ganesh Hegde,,2025-07-17T16:26:17,C,KA97890,50321,6,98,2,2,2,7,1,2025-07-17 16:26:17,49,1,3,3,7,0,1,1,483,3189,3.19,4,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Belagavi,Belagavi District & Sessions Court,Police Station,Belagavi City PS,KA75129,Shivakumar Shetty,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/06/090/2025/0322,CC/2025/050322,2025-03-25,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-03-24T10:00:13,2025-03-24T10:00:13,2025-03-25T10:00:13,15.8025,74.5452,"Incident near coordinates 15.8025, 74.5452",Cyber Crime,Cryptocurrency Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Vijay Rao,51,Private Employee,Hindu,General,Male,Aswini Naik,50,Female,0,Basavaraj Puri,46,Male,A322,1.0,2025-03-25T10:00:13,Karnataka,Belagavi,Belagavi City PS,KA85141,Belagavi District & Sessions Court,Basavaraj Puri,,2025-03-25T10:00:13,C,KA88126,50322,6,90,3,1,3,13,1,2025-03-25 10:00:13,46,1,10,1,3,0,0,2,521,2205,0.43,1,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA20544,Manjunath Naik,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/126/2025/0323,CC/2025/050323,2025-06-10,Complainant reported theft of motor vehicle parked in front of residence during night hours.,2025-06-08T21:16:10,2025-06-08T21:16:10,2025-06-10T04:16:10,15.1327,76.9262,"Incident near coordinates 15.1327, 76.9262",Cyber Crime,Cryptocurrency Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Basavaraj Deshmukh,52,Private Employee,Hindu,General,Male,Nagaraj Joshi,52,Female,0,Vidya Bhat,54,Female,A323,1.0,2025-06-10T04:16:10,Karnataka,Ballari,Ballari City PS,KA43481,Ballari District & Sessions Court,Vidya Bhat,,2025-06-10T04:16:10,C,KA19676,50323,8,126,3,1,3,13,1,2025-06-10 04:16:10,54,2,21,7,6,1,0,1,789,1027,2.22,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Kalaburagi,Kalaburagi District & Sessions Court,Police Station,Kalaburagi City PS,KA85465,Suresh Naik,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/07/110/2025/0324,CC/2025/050324,2025-07-25,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-07-24T17:50:30,2025-07-24T17:50:30,2025-07-25T12:50:30,17.3409,76.7568,"Incident near coordinates 17.3409, 76.7568",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Vijay Shetty,51,Private Employee,Hindu,General,Male,Kiran Kulkarni,27,Female,0,Sunil Gowda,55,Male,A324,1.0,2025-07-25T12:50:30,Karnataka,Kalaburagi,Kalaburagi City PS,KA16133,Kalaburagi District & Sessions Court,Sunil Gowda,,2025-07-25T12:50:30,C,KA12195,50324,7,110,1,1,1,1,1,2025-07-25 12:50:30,55,1,17,4,7,0,0,1,91,1570,1.16,2,0,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA29435,Ramesh Kuruba,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/118/2025/0325,CC/2025/050325,2025-08-12,Snatching of gold chain from pedestrian by bike-borne suspects during evening hours.,2025-08-11T01:17:58,2025-08-11T01:17:58,2025-08-12T16:17:58,15.1329,76.9737,"Incident near coordinates 15.1329, 76.9737",Cyber Crime,Cryptocurrency Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Abhishek Deshmukh,59,Private Employee,Hindu,General,Male,Sunitha Kambale,43,Female,0,Manjunath Deshmukh,18,Male,A325,1.0,2025-08-12T16:17:58,Karnataka,Ballari,Ballari City PS,KA15455,Ballari District & Sessions Court,Manjunath Deshmukh,,2025-08-12T16:17:58,C,KA77173,50325,8,118,3,1,3,13,1,2025-08-12 16:17:58,18,1,1,1,8,0,1,2,326,2592,1.01,1,0,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA80669,Raghavendra Kulkarni,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/127/2025/0326,CC/2025/050326,2025-02-09,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-02-08T12:04:26,2025-02-08T12:04:26,2025-02-09T14:04:26,15.2236,76.9407,"Incident near coordinates 15.2236, 76.9407",Property Crimes,Theft,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Darshan Chavhan,63,Private Employee,Hindu,General,Male,Prakash Bhat,47,Female,0,Anand Gowda,29,Male,A326,1.0,2025-02-09T14:04:26,Karnataka,Ballari,Ballari City PS,KA82442,Ballari District & Sessions Court,Anand Gowda,,2025-02-09T14:04:26,C,KA66740,50326,8,127,2,1,1,1,1,2025-02-09 14:04:26,29,1,12,6,2,1,0,2,334,1323,2.84,3,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA94351,Suresh Nayak,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/129/2025/0327,CC/2025/050327,2025-02-10,Cyber fraud complaint regarding unauthorized digital transaction via fake banking link.,2025-02-09T08:06:41,2025-02-09T08:06:41,2025-02-10T06:06:41,15.1596,76.9431,"Incident near coordinates 15.1596, 76.9431",Crimes Against Body,Murder,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Ramesh Patil,24,Private Employee,Hindu,General,Male,Basavaraj Bhat,43,Female,0,Deepa Deshmukh,25,Female,A327,1.0,2025-02-10T06:06:41,Karnataka,Ballari,Ballari City PS,KA90191,Ballari District & Sessions Court,Deepa Deshmukh,,2025-02-10T06:06:41,C,KA32741,50327,8,129,1,1,2,6,1,2025-02-10 06:06:41,25,2,8,7,2,1,0,1,723,658,4.5,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA12069,Prakash Hegde,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/127/2025/0328,CC/2025/050328,2025-03-18,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-03-18T04:43:50,2025-03-18T04:43:50,2025-03-18T16:43:50,15.1163,76.8567,"Incident near coordinates 15.1163, 76.8567",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Mahesh Deshmukh,24,Private Employee,Hindu,General,Male,Meenakshi Gowda,35,Female,0,Pradeep Puri,71,Male,A328,1.0,2025-03-18T16:43:50,Karnataka,Ballari,Ballari City PS,KA69322,Ballari District & Sessions Court,Pradeep Puri,,2025-03-18T16:43:50,C,KA54473,50328,8,127,2,1,1,3,1,2025-03-18 16:43:50,71,1,4,2,3,0,1,3,398,1983,2.85,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Davangere,Davangere District & Sessions Court,Police Station,Davangere Extension PS,KA89796,Ganesh Chavhan,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/12/177/2025/0329,CC/2025/050329,2025-04-08,Housebreaking by night reported. Electronic goods and valuables stolen while occupants were away.,2025-04-07T23:41:00,2025-04-07T23:41:00,2025-04-08T14:41:00,14.5391,75.8732,"Incident near coordinates 14.5391, 75.8732",Property Crimes,Burglary,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Shivakumar Patil,35,Private Employee,Hindu,General,Male,Kavitha Rao,48,Female,0,Basavaraj Chavhan,28,Male,A329,1.0,2025-04-08T14:41:00,Karnataka,Davangere,Davangere Extension PS,KA30645,Davangere District & Sessions Court,Basavaraj Chavhan,,2025-04-08T14:41:00,C,KA75930,50329,12,177,3,1,1,3,1,2025-04-08 14:41:00,28,1,23,1,4,0,1,1,637,3430,0.72,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA53724,Abhishek Hegde,Sub-Inspector,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/126/2025/0330,CC/2025/050330,2025-08-01,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-07-31T00:27:24,2025-07-31T00:27:24,2025-08-01T23:27:24,15.1589,76.8986,"Incident near coordinates 15.1589, 76.8986",Cyber Crime,Cryptocurrency Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Mahesh Hegde,25,Private Employee,Hindu,General,Male,Abhishek Kambale,47,Female,0,Abhishek Rao,51,Male,A330,1.0,2025-08-01T23:27:24,Karnataka,Ballari,Ballari City PS,KA88174,Ballari District & Sessions Court,Abhishek Rao,,2025-08-01T23:27:24,C,KA74270,50330,8,126,2,1,3,13,1,2025-08-01 23:27:24,51,1,0,4,7,0,1,1,414,1667,4.4,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Ballari,Ballari District & Sessions Court,Police Station,Ballari City PS,KA76935,Manjunath Reddy,Head Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/08/119/2025/0331,CC/2025/050331,2025-06-22,Accused unlawfully intercepted complainant near main road intersection and committed extortion and assault.,2025-06-21T03:41:50,2025-06-21T03:41:50,2025-06-22T08:41:50,15.1789,76.975,"Incident near coordinates 15.1789, 76.975",Cyber Crime,Cryptocurrency Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Geetha Bhat,43,Private Employee,Hindu,General,Male,Sunitha Puri,20,Female,0,Roopa Puri,29,Female,A331,1.0,2025-06-22T08:41:50,Karnataka,Ballari,Ballari City PS,KA87121,Ballari District & Sessions Court,Roopa Puri,,2025-06-22T08:41:50,C,KA17692,50331,8,119,1,1,3,13,1,2025-06-22 08:41:50,29,2,3,6,6,1,1,2,645,2345,0.18,2,1,0
FIR,Non-Heinous,Chargesheet Filed,Karnataka,Shivamogga,Shivamogga District & Sessions Court,Police Station,Shivamogga Town PS,KA16913,Kumar Kulkarni,Constable,Investigating Officer,1988-05-15,Male,O Positive,0,2012-06-01,FIR/11/168/2025/0332,CC/2025/050332,2025-06-26,Burglary incident reported at commercial establishment. Locked doors broken open and cash stolen.,2025-06-25T16:00:33,2025-06-25T16:00:33,2025-06-26T05:00:33,13.9706,75.5466,"Incident near coordinates 13.9706, 75.5466",Cyber Crime,Dark Web Crime,IPC,Indian Penal Code,IPC,379,Punishment for theft,1,1,Geetha Puri,33,Private Employee,Hindu,General,Male,Prakash Kuruba,30,Female,0,Mahesh Kambale,62,Male,A332,1.0,2025-06-26T05:00:33,Karnataka,Shivamogga,Shivamogga Town PS,KA99025,Shivamogga District & Sessions Court,Mahesh Kambale,,2025-06-26T05:00:33,C,KA29359,50332,11,168,3,1,3,12,1,2025-06-26 05:00:33,62,1,16,3,6,0,0,1,637,3252,0.19,2,1,0
