AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
5293,3037,Chavvi Konda,,2.0,A2
5294,3038,Gabriel Oza,35.0,1.0,A1
5295,3039,Devika Nayak,40.0,1.0,A1
5296,3040,Baljiwan Rajagopalan,52.0,,A1
5297,3040,Darika Khurana,49.0,2.0,A2
5298,3040,Rajeshri Pall,44.0,1.0,A3
5299,3040,Umang Ramesh,27.0,,A4
5300,3041,Yashvi Chatterjee,26.0,1.0,A1
5301,3041,Balvan Viswanathan,56.0,1.0,A2
5302,3041,Warinder Palla,16.0,2.0,A3
5303,3041,Chaman Gour,51.0,3.0,A4
5304,3042,Bakhshi Lad,,2.0,A1
5305,3042,Siddharth Badami,43.0,2.0,A2
5306,3042,Omisha Tandon,43.0,2.0,A3
5307,3042,Diya Chawla,23.0,2.0,A4
5308,3043,Mitali Ray,35.0,1.0,A1
5309,3044,Pranit Char,35.0,2.0,A1
5310,3044,Chatura Chaudhuri,67.0,,A2
5311,3044,Zayyan Nanda,59.0,2.0,A3
5312,3044,Nilima Rajan,57.0,2.0,A4
5313,3045,Theodore Sama,29.0,2.0,A1
5314,3045,Joshua Sastry,26.0,1.0,A2
5315,3045,Xiti Sethi,20.0,,A3
5316,3046,Ati Patla,32.0,1.0,A1
5317,3047,Thomas Chakraborty,44.0,1.0,A1
5318,3048,Lavanya Butala,57.0,1.0,A1
5319,3049,Alka Lala,49.0,2.0,A1
5320,3050,Bhavika Pillay,21.0,2.0,A1
5321,3050,Gabriel Contractor,44.0,1.0,A2
5322,3050,Ubika Basu,69.0,2.0,A3
5323,3051,Rehaan Sawhney,25.0,2.0,A1
5324,3051,Manya Nanda,61.0,2.0,A2
5325,3052,Rajeshri Lal,15.0,1.0,A1
5326,3052,Aarush Garde,50.0,2.0,A2
5327,3053,Eshana Pandit,,2.0,A1
5328,3054,Gaurang Johal,42.0,2.0,A1
5329,3055,Anjali Deo,54.0,3.0,A1
5330,3056,Yahvi Bhatia,23.0,2.0,A1
5331,3056,Orinder Arya,66.0,,A2
5332,3057,Samesh Mohanty,53.0,1.0,A1
5333,3057,Qarin Kakar,22.0,2.0,A2
5334,3058,Mohammed Rout,,2.0,A1
5335,3059,Tanvi Menon,57.0,1.0,A1
5336,3059,Bimala Loyal,51.0,3.0,A2
5337,3060,Naksh Rau,57.0,1.0,A1
5338,3060,Yamini Lad,32.0,2.0,A2
5339,3060,Ganga Karpe,70.0,,A3
5340,3061,Faqid Ranganathan,39.0,1.0,A1
5341,3062,Yagnesh Mittal,54.0,2.0,A1
5342,3062,Sarthak Walla,68.0,1.0,A2
5343,3063,Henry Rao,61.0,2.0,A1
5344,3063,Ati Zachariah,54.0,1.0,A2
5345,3064,Jagdish Kapadia,,,A1
5346,3064,Rishi Bora,48.0,1.0,A2
5347,3065,Gabriel Nadkarni,,2.0,A1
5348,3065,Anthony Purohit,15.0,1.0,A2
5349,3065,Advik Tella,49.0,1.0,A3
5350,3065,Qadim Keer,37.0,1.0,A4
5351,3066,Nirja Ghosh,19.0,1.0,A1
5352,3067,Madhav Sandhu,29.0,3.0,A1
5353,3068,Varsha Taneja,59.0,1.0,A1
5354,3069,Qarin Sami,15.0,1.0,A1
5355,3069,Omya Prasad,17.0,2.0,A2
5356,3070,Bina Barman,58.0,2.0,A1
5357,3070,Upkaar Sinha,57.0,2.0,A2
5358,3071,Andrew Hayer,22.0,2.0,A1
5359,3072,Mitali Baral,,2.0,A1
5360,3073,Dev Kashyap,59.0,2.0,A1
5361,3074,Sarthak Ghose,33.0,1.0,A1
5362,3074,Sudiksha Ghosh,37.0,1.0,A2
5363,3075,Vrishti Pillai,17.0,1.0,A1
5364,3076,Vaishnavi Ghose,66.0,2.0,A1
5365,3077,Vanya Palla,,1.0,A1
5366,3078,Jalsa Barad,42.0,1.0,A1
5367,3079,Sachi Dhillon,25.0,,A1
5368,3079,Faras Karan,29.0,1.0,A2
5369,3079,Xiti Agate,45.0,2.0,A3
5370,3080,Osha Lalla,70.0,,A1
5371,3080,Jack Bava,,1.0,A2
5372,3081,Eta Grewal,42.0,1.0,A1
5373,3081,Radhika Ganesan,51.0,2.0,A2
5374,3081,Leela Bhagat,43.0,2.0,A3
5375,3082,Utkarsh Kashyap,49.0,1.0,A1
5376,3082,Ladli Chandra,68.0,1.0,A2
5377,3082,Charles Dugal,66.0,2.0,A3
5378,3083,Jai Merchant,17.0,1.0,A1
5379,3084,Ayush Borah,49.0,1.0,A1
5380,3084,Abdul Natarajan,64.0,2.0,A2
5381,3085,Janya Pillay,21.0,1.0,A1
5382,3086,Imaran Khatri,,3.0,A1
5383,3087,Pallavi Bains,59.0,1.0,A1
5384,3088,Charvi Bassi,36.0,2.0,A1
5385,3089,Kabir Tandon,50.0,2.0,A1
5386,3090,Jack Rattan,44.0,2.0,A1
5387,3091,Ekalinga Kuruvilla,65.0,2.0,A1
5388,3091,Adya D’Alia,23.0,,A2
5389,3092,Ria Kalla,38.0,2.0,A1
5390,3092,Samar Sawhney,21.0,2.0,A2
5391,3093,Chatresh Pandey,34.0,2.0,A1
5392,3094,Waida Rau,69.0,2.0,A1
5393,3094,Triya Balakrishnan,55.0,2.0,A2
5394,3094,Hemang Jhaveri,,2.0,A3
5395,3095,Gautam Vig,56.0,1.0,A1
5396,3096,Devansh Bhatt,33.0,2.0,A1
5397,3097,Bina Borde,25.0,1.0,A1
5398,3097,Oviya Mammen,37.0,1.0,A2
5399,3098,Urvashi Nadig,47.0,3.0,A1
5400,3099,Jonathan Karnik,18.0,1.0,A1
5401,3100,Christopher Kapur,20.0,2.0,A1
5402,3101,Dhruv Tandon,70.0,2.0,A1
5403,3102,Rachita Madan,25.0,2.0,A1
5404,3103,Gopal Kala,53.0,3.0,A1
5405,3103,Hemang Kapur,32.0,2.0,A2
5406,3104,Veda Wason,55.0,2.0,A1
5407,3105,Akshay Mahal,46.0,2.0,A1
5408,3105,Ekantika Mall,28.0,1.0,A2
5409,3106,Udant Prabhu,21.0,1.0,A1
5410,3106,Yuvraj Sankaran,52.0,2.0,A2
5411,3106,Bakhshi Chandra,56.0,1.0,A3
5412,3106,Yadavi Parsa,53.0,1.0,A4
5413,3107,Jack Vasa,26.0,2.0,A1
5414,3108,Ansh Narang,44.0,2.0,A1
5415,3108,Bachittar Palla,60.0,1.0,A2
5416,3108,Michael Thakkar,60.0,,A3
5417,3109,Mekhala Jha,30.0,2.0,A1
5418,3109,Bhavna Bose,54.0,2.0,A2
5419,3109,Girish Chana,28.0,1.0,A3
5420,3110,Yashvi Walia,36.0,2.0,A1
5421,3110,Meera Thakkar,19.0,1.0,A2
5422,3111,Liam Dixit,,1.0,A1
5423,3112,Vedika Tara,,1.0,A1
5424,3113,Triveni D’Alia,42.0,1.0,A1
5425,3113,George Gupta,26.0,2.0,A2
5426,3114,Vrishti Kumar,49.0,2.0,A1
5427,3114,Harrison More,50.0,2.0,A2
5428,3115,Vasana Lal,,,A1
5429,3116,Hema Bedi,35.0,2.0,A1
5430,3117,Megha Merchant,43.0,2.0,A1
5431,3118,Tristan Verma,28.0,1.0,A1
5432,3119,Ekani Chawla,66.0,1.0,A1
5433,3120,Kashish Basu,19.0,,A1
5434,3120,Abha Ravel,67.0,1.0,A2
5435,3121,Bahadurjit Sule,,1.0,A1
5436,3122,Yuvraj Srinivasan,,2.0,A1
5437,3122,Ira Sarraf,31.0,1.0,A2
5438,3123,Quincy Dey,23.0,1.0,A1
5439,3124,Kashish Chhabra,36.0,2.0,A1
5440,3125,Rudra Sawhney,38.0,2.0,A1
5441,3125,Raksha Kashyap,63.0,2.0,A2
5442,3125,Gopal Kapoor,,2.0,A3
5443,3126,Darika Balasubramanian,,1.0,A1
5444,3127,Jeet Vaidya,51.0,3.0,A1
5445,3127,Praneel Kata,16.0,1.0,A2
5446,3127,Dalbir Deshpande,19.0,1.0,A3
5447,3127,Vyanjana Srivastava,36.0,1.0,A4
5448,3128,Ekaraj Prabhu,68.0,2.0,A1
5449,3128,Chaitaly Chaudhry,49.0,2.0,A2
5450,3128,Wahab Kalita,21.0,1.0,A3
5451,3128,Sanaya Babu,68.0,1.0,A4
5452,3129,Viraj Chana,32.0,2.0,A1
5453,3129,Ekapad Sankar,36.0,2.0,A2
5454,3129,Hemang Natarajan,52.0,1.0,A3
5455,3129,Thomas Bal,,1.0,A4
5456,3130,Victor Sura,35.0,2.0,A1
5457,3131,Ayaan Sachdeva,39.0,2.0,A1
5458,3131,Laksh Behl,,1.0,A2
5459,3131,Bhavini Prabhakar,31.0,,A3
5460,3132,Anamika Sridhar,69.0,2.0,A1
5461,3132,Manan Parsa,51.0,,A2
5462,3133,Shravya Dutt,69.0,2.0,A1
5463,3134,Oeshi Zacharia,34.0,,A1
5464,3134,Arunima Nagy,57.0,2.0,A2
5465,3135,Qasim Bandi,66.0,1.0,A1
5466,3136,Aditya Ghosh,,2.0,A1
5467,3137,Arjun Bora,44.0,2.0,A1
5468,3138,Lila Srinivas,34.0,1.0,A1
5469,3138,Ekbal Kumar,33.0,1.0,A2
5470,3138,Rachita Parmer,46.0,2.0,A3
5471,3139,Chaaya Barad,16.0,2.0,A1
5472,3140,Indali Garde,,2.0,A1
5473,3140,Niharika Bahl,,,A2
5474,3140,Lucky Manda,37.0,1.0,A3
5475,3140,Pavani Desai,,2.0,A4
5476,3141,Upma Narula,45.0,1.0,A1
5477,3141,Gaurav Tripathi,,2.0,A2
5478,3142,Darpan Dalal,21.0,1.0,A1
5479,3143,Anthony Sarna,31.0,1.0,A1
5480,3144,Veda Ram,63.0,1.0,A1
5481,3145,Tara Ratti,34.0,1.0,A1
5482,3146,Odika Uppal,59.0,1.0,A1
5483,3147,Yashasvi Gole,23.0,1.0,A1
5484,3148,Joshua Magar,64.0,1.0,A1
5485,3149,Anmol Ahluwalia,30.0,1.0,A1
5486,3150,Bimala Thakur,26.0,2.0,A1
5487,3150,Andrew Sood,,2.0,A2
5488,3151,Samesh Sethi,67.0,3.0,A1
5489,3152,Jason Sampath,36.0,2.0,A1
5490,3153,Finn Dara,67.0,1.0,A1
5491,3153,Janya Gade,,2.0,A2
5492,3154,Radhika Taneja,40.0,3.0,A1
5493,3154,Isha Salvi,37.0,1.0,A2
5494,3154,Eiravati Dada,61.0,2.0,A3
5495,3155,Chavvi Mall,68.0,1.0,A1
5496,3156,Shravya Sidhu,33.0,2.0,A1
5497,3157,Baghyawati Kunda,,,A1
5498,3158,Kamala Ramachandran,36.0,1.0,A1
5499,3158,Vritti Kuruvilla,56.0,2.0,A2
5500,3159,Nimrat Kade,59.0,2.0,A1
5501,3160,Shivani Dyal,,,A1
5502,3161,Yashica Tank,,2.0,A1
5503,3161,Anjali Dugar,51.0,1.0,A2
5504,3162,Damini Lalla,25.0,2.0,A1
5505,3162,Bhavika Hegde,29.0,1.0,A2
5506,3163,Isha Kapur,69.0,1.0,A1
5507,3163,Warhi Sibal,27.0,2.0,A2
5508,3163,Liam Mall,24.0,2.0,A3
5509,3164,Reyansh Sangha,31.0,2.0,A1
5510,3165,Balendra Chaudhary,26.0,2.0,A1
5511,3165,Ethan Palla,37.0,1.0,A2
5512,3165,Vamakshi Wagle,60.0,1.0,A3
5513,3166,Ronith Kale,48.0,1.0,A1
5514,3166,Andrew Dhaliwal,17.0,2.0,A2
5515,3166,Varsha Mistry,27.0,2.0,A3
5516,3166,Pranav Sankaran,34.0,1.0,A4
5517,3167,Owen Mital,,1.0,A1
5518,3168,Turvi Chandra,62.0,2.0,A1
5519,3168,Radhika Parikh,66.0,1.0,A2
5520,3169,Daniel Pillai,26.0,3.0,A1
5521,3170,Ranbir Johal,36.0,1.0,A1
5522,3170,Ishanvi Mangat,29.0,1.0,A2
5523,3171,Wyatt Mohan,28.0,1.0,A1
5524,3171,Chatresh Kohli,20.0,2.0,A2
5525,3171,Praneel Sen,63.0,1.0,A3
5526,3171,Laban Buch,,1.0,A4
5527,3172,Nakul Samra,,1.0,A1
5528,3172,Madhav Mall,29.0,2.0,A2
5529,3173,Vinaya Khosla,39.0,,A1
5530,3173,Fariq Garg,46.0,,A2
5531,3173,Saanvi Gandhi,58.0,2.0,A3
5532,3174,Chaitaly Badami,62.0,2.0,A1
5533,3175,Baghyawati Chaudhry,,1.0,A1
5534,3175,Vedika Kannan,29.0,2.0,A2
5535,3176,Aishani Brahmbhatt,46.0,,A1
5536,3176,Triveni Chaudry,64.0,2.0,A2
5537,3177,Pranit Sami,28.0,2.0,A1
5538,3178,Ishita Nadkarni,21.0,3.0,A1
5539,3178,Farhan Kadakia,38.0,2.0,A2
5540,3179,Yasti Mittal,49.0,1.0,A1
5541,3179,Meghana Savant,58.0,1.0,A2
5542,3180,Triya Maharaj,48.0,,A1
5543,3181,Viraj Ahuja,31.0,1.0,A1
5544,3182,Vasana Basu,,,A1
5545,3183,Advika Aurora,39.0,3.0,A1
5546,3184,Pooja Rau,40.0,2.0,A1
5547,3184,Onveer Munshi,39.0,1.0,A2
5548,3185,Fiyaz Bhatt,,2.0,A1
5549,3186,Xavier Boase,47.0,,A1
5550,3187,Rayaan Mahal,28.0,1.0,A1
5551,3187,Vedhika Sarkar,16.0,2.0,A2
5552,3187,Chandran Narang,57.0,1.0,A3
5553,3187,Yadavi Natarajan,17.0,1.0,A4
5554,3188,Omkaar Gola,47.0,2.0,A1
5555,3189,Wishi Tara,32.0,1.0,A1
5556,3190,Ansh Borra,19.0,2.0,A1
5557,3191,Vyanjana Raj,24.0,2.0,A1
5558,3192,Anirudh Wagle,27.0,1.0,A1
5559,3192,Hiral Bassi,62.0,1.0,A2
5560,3192,Falguni Dasgupta,24.0,1.0,A3
5561,3192,Raksha Vala,37.0,2.0,A4
5562,3193,Luke Kumar,48.0,1.0,A1
5563,3194,Sai Raja,20.0,2.0,A1
5564,3194,Reva Anne,25.0,1.0,A2
5565,3194,Pushti Warrior,45.0,,A3
5566,3195,Nirja Cheema,54.0,1.0,A1
5567,3195,Dhriti Krishnamurthy,41.0,2.0,A2
5568,3196,Rachana Atwal,20.0,1.0,A1
5569,3197,Urvashi Krishna,29.0,2.0,A1
5570,3198,Harshil Wagle,48.0,1.0,A1
5571,3199,Karan Chanda,61.0,1.0,A1
5572,3200,Advaith Dora,47.0,2.0,A1
5573,3201,Tristan Hayre,51.0,2.0,A1
5574,3202,Hemani Loyal,30.0,2.0,A1
5575,3202,Udyati Raman,,1.0,A2
5576,3202,Gautam Goda,39.0,,A3
5577,3203,Balvan Dixit,47.0,2.0,A1
5578,3203,Vritti Barad,52.0,1.0,A2
5579,3203,Netra Ganguly,27.0,2.0,A3
5580,3204,Geetika Pandey,,2.0,A1
5581,3204,Eesha Dasgupta,44.0,,A2
5582,3204,Raksha Radhakrishnan,37.0,3.0,A3
5583,3204,Rajata Sachdev,64.0,1.0,A4
5584,3205,Kevin Parsa,33.0,1.0,A1
5585,3205,Keya Varghese,49.0,2.0,A2
5586,3205,Raghav Dhawan,17.0,1.0,A3
5587,3206,Anmol Ram,67.0,,A1
5588,3206,Andrew Sarna,16.0,1.0,A2
5589,3206,Samarth Tank,57.0,2.0,A3
5590,3206,Ryan Mani,36.0,3.0,A4
5591,3207,Wridesh Kashyap,24.0,1.0,A1
5592,3208,Oeshi Agarwal,64.0,1.0,A1
5593,3209,Abdul Mane,46.0,2.0,A1
5594,3210,Vrinda Wagle,69.0,2.0,A1
5595,3211,Ekani Bedi,27.0,2.0,A1
5596,3212,Yashoda Acharya,19.0,,A1
5597,3213,Hemangini Murty,26.0,2.0,A1
5598,3214,Elijah Nagarajan,,2.0,A1
5599,3215,Upadhriti Buch,15.0,1.0,A1
5600,3216,Jason Joshi,,1.0,A1
5601,3216,Amara Chahal,69.0,,A2
5602,3217,Aarush Tailor,60.0,2.0,A1
5603,3217,Benjamin Maharaj,15.0,2.0,A2
5604,3218,Urvashi Ray,48.0,1.0,A1
5605,3218,Lavanya Lanka,53.0,2.0,A2
5606,3219,Kala Gokhale,,1.0,A1
5607,3219,Chanakya Prashad,16.0,1.0,A2
5608,3219,Jeevika Sachar,43.0,2.0,A3
5609,3220,Jatin Jani,36.0,,A1
5610,3220,Samesh Mishra,63.0,2.0,A2
5611,3221,Bhavna Gupta,16.0,2.0,A1
5612,3222,Damini Murty,35.0,2.0,A1
5613,3222,Kashish Salvi,59.0,1.0,A2
5614,3223,Wriddhish Batra,,1.0,A1
5615,3224,Tristan Vasa,69.0,2.0,A1
5616,3225,Mitesh Tandon,,,A1
5617,3225,Aarna Ahluwalia,,1.0,A2
5618,3226,Unni Baria,63.0,1.0,A1
5619,3227,Vansha Toor,46.0,2.0,A1
5620,3228,Samesh Sunder,,2.0,A1
5621,3229,Triveni Balan,70.0,1.0,A1
5622,3229,Omkaar Menon,38.0,,A2
5623,3229,Xalak Bedi,26.0,1.0,A3
5624,3230,Netra Sharma,54.0,1.0,A1
5625,3230,Yashasvi Bir,18.0,2.0,A2
5626,3230,Lila Apte,64.0,1.0,A3
5627,3231,Devika Gade,21.0,1.0,A1
5628,3231,Onveer Lata,70.0,2.0,A2
5629,3232,Krish Dugar,32.0,1.0,A1
5630,3233,Benjamin Bhatia,66.0,1.0,A1
5631,3233,Aishani Agrawal,34.0,2.0,A2
5632,3233,Aarna Kurian,41.0,1.0,A3
5633,3234,Darpan Goswami,56.0,1.0,A1
5634,3234,Tarak Boase,47.0,1.0,A2
5635,3235,Vamakshi Mitter,52.0,1.0,A1
5636,3236,Omya Vora,53.0,2.0,A1
5637,3236,Arin Mani,22.0,2.0,A2
5638,3237,Oliver Dar,47.0,,A1
5639,3237,Hamsini Rama,46.0,1.0,A2
5640,3238,Shivani Kara,59.0,,A1
5641,3238,Indira Sridhar,40.0,3.0,A2
5642,3239,Riya Sen,19.0,1.0,A1
5643,3240,Prisha Oza,16.0,2.0,A1
5644,3241,Ubika Edwin,53.0,2.0,A1
5645,3242,Hemang Kari,66.0,1.0,A1
5646,3242,Raksha Kaul,23.0,1.0,A2
5647,3243,Lakshit Dubey,67.0,1.0,A1
5648,3244,Jalsa Ratti,28.0,2.0,A1
5649,3245,Fariq Mody,50.0,1.0,A1
5650,3245,Nirja Dhingra,15.0,1.0,A2
5651,3246,Nitara Mangal,52.0,2.0,A1
5652,3247,Abeer Batta,,2.0,A1
5653,3248,Chatura Char,29.0,1.0,A1
5654,3248,Zilmil Luthra,,1.0,A2
5655,3249,Pratyush De,70.0,2.0,A1
5656,3249,Yashawini Shankar,29.0,,A2
5657,3249,Daksh Tata,46.0,1.0,A3
5658,3250,Hitesh Bath,53.0,,A1
5659,3251,Bahadurjit Bains,59.0,2.0,A1
5660,3251,Anamika Goda,28.0,1.0,A2
5661,3251,Tara Salvi,48.0,2.0,A3
5662,3251,Yatan Mukherjee,20.0,2.0,A4
5663,3252,Ekaja Hans,,2.0,A1
5664,3252,Xalak Swaminathan,,3.0,A2
5665,3252,Fariq Bumb,52.0,1.0,A3
5666,3253,Hemal Parmer,56.0,3.0,A1
5667,3253,Edhitha Grover,43.0,2.0,A2
5668,3253,Abha Boase,23.0,2.0,A3
5669,3254,Mohini Mahal,63.0,1.0,A1
5670,3254,Anmol Koshy,25.0,1.0,A2
5671,3255,Hemani Shan,47.0,2.0,A1
5672,3255,Wishi Mandal,,2.0,A2
5673,3256,Anusha Srivastava,,2.0,A1
5674,3257,Shravya Borde,,2.0,A1
5675,3258,Yug Bhatti,50.0,1.0,A1
5676,3258,Aashi Deep,30.0,1.0,A2
5677,3259,Upma Bedi,31.0,,A1
5678,3259,Bhavani Varty,49.0,1.0,A2
5679,3260,Jackson Din,66.0,2.0,A1
5680,3260,Bhavini Jayaraman,55.0,,A2
5681,3261,Oeshi Kalita,47.0,2.0,A1
5682,3261,Wriddhish Narasimhan,15.0,1.0,A2
5683,3261,William Naidu,54.0,2.0,A3
5684,3261,Amruta Nanda,19.0,1.0,A4
5685,3262,Ethan Chaudhuri,,1.0,A1
5686,3263,Warhi Tiwari,63.0,1.0,A1
5687,3263,Ucchal Shah,40.0,,A2
5688,3263,Vinaya Bhardwaj,,,A3
5689,3264,Kalpit Rajan,53.0,2.0,A1
5690,3265,Kalpit Sane,36.0,1.0,A1
5691,3266,Aadhya Swaminathan,54.0,1.0,A1
5692,3267,Warda Narasimhan,67.0,1.0,A1
5693,3267,Rayaan Saran,54.0,1.0,A2
5694,3268,Hritik Kapur,51.0,1.0,A1
5695,3268,Sneha Dube,56.0,1.0,A2
5696,3268,Mugdha Din,68.0,2.0,A3
5697,3268,Harrison Saini,53.0,2.0,A4
5698,3269,Jalsa Narula,53.0,2.0,A1
5699,3270,Tanay Misra,65.0,1.0,A1
5700,3271,Lucky Chowdhury,24.0,2.0,A1
5701,3271,Anmol Bassi,32.0,2.0,A2
5702,3271,Wishi Wadhwa,24.0,2.0,A3
5703,3271,Darika Parikh,38.0,,A4
5704,3272,Utkarsh Varghese,63.0,2.0,A1
5705,3272,Oviya Hans,37.0,1.0,A2
5706,3273,Onkar Sibal,,1.0,A1
5707,3273,Widisha Mangat,23.0,,A2
5708,3273,Rachit Gola,28.0,2.0,A3
5709,3274,Ijaya Gade,36.0,1.0,A1
5710,3275,Gunbir Mukherjee,39.0,2.0,A1
5711,3275,Zayan Loyal,32.0,1.0,A2
5712,3276,Samaksh Mall,22.0,2.0,A1
5713,3276,Lohit Tailor,68.0,2.0,A2
5714,3277,Abdul Saxena,,2.0,A1
5715,3277,Ekani Choudhary,67.0,1.0,A2
5716,3278,Radha Sethi,17.0,1.0,A1
5717,3279,Faras Reddy,18.0,1.0,A1
5718,3279,Tripti Puri,61.0,,A2
5719,3280,Aarav Bumb,51.0,2.0,A1
5720,3280,Qasim Ramanathan,38.0,3.0,A2
5721,3280,Hema Setty,64.0,2.0,A3
5722,3281,Vansha Srinivasan,39.0,1.0,A1
5723,3282,Yagnesh Bhagat,51.0,1.0,A1
5724,3283,Omya Chaudhari,30.0,2.0,A1
5725,3284,Samar Minhas,26.0,2.0,A1
5726,3284,Aadi Swaminathan,49.0,2.0,A2
5727,3285,Indira Bhalla,42.0,2.0,A1
5728,3286,Chatura Kannan,42.0,1.0,A1
5729,3286,Tripti Bhardwaj,32.0,1.0,A2
5730,3287,Saanvi Sankar,45.0,1.0,A1
5731,3288,Chanakya Shenoy,34.0,2.0,A1
5732,3289,Andrew Varghese,46.0,2.0,A1
5733,3289,Zansi Mukhopadhyay,15.0,2.0,A2
5734,3290,Raagini Goel,28.0,3.0,A1
5735,3290,Zehaan Thakkar,64.0,2.0,A2
5736,3291,Aarini Sura,46.0,2.0,A1
5737,3292,Sneha Doshi,48.0,2.0,A1
5738,3293,Qabil Memon,35.0,2.0,A1
5739,3293,Darika Dani,36.0,2.0,A2
5740,3293,Shivani Buch,,2.0,A3
5741,3293,Eshana Bhalla,30.0,1.0,A4
5742,3294,Upasna Yohannan,68.0,2.0,A1
5743,3294,Udant Dalal,54.0,2.0,A2
5744,3295,Atharv Majumdar,53.0,1.0,A1
5745,3296,Aadhya Dugal,64.0,1.0,A1
5746,3296,Girik Bora,55.0,1.0,A2
5747,3296,Radha Warrior,61.0,1.0,A3
5748,3297,Bishakha Morar,53.0,2.0,A1
5749,3297,Pushti Sandhu,64.0,2.0,A2
5750,3297,Gopal Chauhan,,1.0,A3
5751,3298,Upasna Bedi,35.0,2.0,A1
5752,3299,Aadhya Srinivasan,25.0,,A1
5753,3300,Vihaan Bhargava,58.0,1.0,A1
5754,3301,Pranav Doshi,19.0,1.0,A1
5755,3301,Daksha Sidhu,15.0,2.0,A2
5756,3301,Aishani Chaudhry,55.0,1.0,A3
5757,3302,Baljiwan Butala,23.0,2.0,A1
5758,3302,Laban Raval,,3.0,A2
5759,3303,Urvashi Bhakta,35.0,2.0,A1
5760,3303,Damini Gandhi,17.0,2.0,A2
5761,3304,Rushil Mall,50.0,,A1
5762,3305,Dhriti Nori,15.0,2.0,A1
5763,3306,Janani Pillay,,1.0,A1
5764,3306,Naksh Jayaraman,50.0,1.0,A2
5765,3307,Turvi Nagarajan,64.0,1.0,A1
5766,3307,Ekaja Doctor,28.0,1.0,A2
5767,3307,Manan Mallick,40.0,1.0,A3
5768,3308,Noah Ahuja,,1.0,A1
5769,3309,Aashi Nanda,21.0,1.0,A1
5770,3309,Chaitanya Mody,16.0,,A2
5771,3310,Rachit Pau,,1.0,A1
5772,3311,Darpan Pillai,,1.0,A1
5773,3312,Nilima Sharma,31.0,2.0,A1
5774,3313,Shivani Bakshi,51.0,2.0,A1
5775,3313,Charita Chandran,23.0,,A2
5776,3313,Sachi Sood,43.0,2.0,A3
5777,3314,Warjas Sarraf,29.0,,A1
5778,3314,Abhiram Vohra,,1.0,A2
5779,3315,Udant Ramakrishnan,42.0,3.0,A1
5780,3316,Bhavya Natarajan,22.0,1.0,A1
5781,3317,Nikita Kunda,43.0,2.0,A1
5782,3317,Karan Raju,60.0,2.0,A2
5783,3317,Shaurya Vasa,57.0,1.0,A3
5784,3317,Sara Borde,59.0,1.0,A4
5785,3318,Balhaar Rajagopalan,21.0,2.0,A1
5786,3319,Zaitra Purohit,54.0,1.0,A1
5787,3320,Hitesh Bhandari,59.0,1.0,A1
5788,3320,Oviya Halder,30.0,2.0,A2
5789,3321,Bakhshi Rajagopal,,1.0,A1
5790,3321,Ethan Dey,36.0,2.0,A2
5791,3322,Gavin Aggarwal,17.0,2.0,A1
5792,3323,Advika Magar,16.0,1.0,A1
5793,3324,Warda Tandon,,1.0,A1
5794,3325,Wridesh Batra,67.0,2.0,A1
5795,3325,Vinaya Narayan,58.0,1.0,A2
5796,3326,Gavin Kari,31.0,1.0,A1
5797,3327,Lila Amble,67.0,2.0,A1
5798,3328,Vrishti Wable,53.0,2.0,A1
5799,3329,Wakeeta Murty,59.0,2.0,A1
5800,3329,Fariq Walia,23.0,1.0,A2
5801,3330,Jackson Raj,50.0,1.0,A1
5802,3330,Kalpit Setty,,2.0,A2
5803,3331,Ekaraj Sharaf,18.0,,A1
5804,3332,Robert Badami,,1.0,A1
5805,3332,Tanveer Sen,48.0,2.0,A2
5806,3332,Patrick Balan,70.0,2.0,A3
5807,3333,Balendra Shroff,54.0,2.0,A1
5808,3333,Luke Swaminathan,20.0,1.0,A2
5809,3334,Samarth Panchal,61.0,1.0,A1
5810,3334,Wridesh Jhaveri,,1.0,A2
5811,3335,Eshana Bir,,2.0,A1
5812,3336,Hamsini Chaudhry,37.0,1.0,A1
5813,3336,Timothy Dass,29.0,1.0,A2
5814,3337,Aadi Sridhar,54.0,1.0,A1
5815,3337,Girik Jaggi,,1.0,A2
5816,3338,Tristan Rajagopalan,53.0,2.0,A1
5817,3338,Zansi Pathak,30.0,2.0,A2
5818,3339,Harsh Ramanathan,,2.0,A1
5819,3339,Krishna Sura,63.0,,A2
5820,3339,Caleb Chanda,56.0,,A3
5821,3339,Qushi Venkataraman,,3.0,A4
5822,3340,Lipika Mani,45.0,,A1
5823,3341,Omkaar Agate,17.0,2.0,A1
5824,3341,Keya Pall,66.0,2.0,A2
5825,3341,Abhimanyu Ravi,55.0,2.0,A3
5826,3342,Jagdish Edwin,45.0,2.0,A1
5827,3343,Girindra Raman,37.0,1.0,A1
5828,3344,Nitesh Anne,60.0,1.0,A1
5829,3345,Leela Nori,56.0,3.0,A1
5830,3346,Bishakha Dhar,,2.0,A1
5831,3346,Ishwar Sarma,46.0,1.0,A2
5832,3346,Geetika Kamdar,15.0,1.0,A3
5833,3347,Chandran Dhillon,52.0,2.0,A1
5834,3348,Saumya Dewan,43.0,2.0,A1
5835,3349,Advika Naik,,1.0,A1
5836,3350,Matthew Hora,70.0,2.0,A1
5837,3350,Abeer Sarraf,18.0,2.0,A2
5838,3351,Oscar Patil,34.0,2.0,A1
5839,3351,Gautami Naidu,69.0,1.0,A2
