VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
4241,3085,Nakul Sahni,4.0,1.0,0
4242,3086,Janaki Gopal,21.0,2.0,1
4243,3087,Varenya Chaudhari,75.0,2.0,0
4244,3087,Mekhala Sachdeva,18.0,2.0,1
4245,3088,Jeevika Sehgal,69.0,1.0,0
4246,3088,Sachi Mani,15.0,2.0,0
4247,3089,Geetika Handa,22.0,2.0,0
4248,3090,Jairaj Mutti,8.0,1.0,0
4249,3091,Edhitha Comar,53.0,2.0,1
4250,3092,Janya Mody,,1.0,0
4251,3093,Aadi Rout,12.0,1.0,0
4252,3093,Ekani Mukherjee,52.0,1.0,0
4253,3094,Abhimanyu Das,19.0,2.0,0
4254,3095,Siya Kala,3.0,2.0,0
4255,3096,Yash Nadkarni,,1.0,0
4256,3096,Lajita Parmar,62.0,1.0,0
4257,3096,Aashi Arora,25.0,2.0,0
4258,3097,Dakshesh Sarma,,2.0,1
4259,3098,Ekaraj Das,,2.0,1
4260,3099,Anvi Wable,4.0,2.0,1
4261,3100,Ethan Buch,9.0,1.0,0
4262,3100,Yasti Lal,66.0,,0
4263,3101,Wazir Mallick,31.0,2.0,0
4264,3101,Mahika Nagar,72.0,2.0,0
4265,3102,Raghav Kaur,,1.0,0
4266,3103,Ekiya Mani,64.0,2.0,0
4267,3104,Advik Taneja,39.0,2.0,1
4268,3105,Chatresh Choudhury,70.0,1.0,1
4269,3106,Wridesh Khanna,,2.0,0
4270,3107,Veda Nagarajan,66.0,1.0,0
4271,3107,Aachal Agrawal,1.0,1.0,0
4272,3107,Urvi Badami,78.0,1.0,0
4273,3108,Andrew Parmer,26.0,,0
4274,3109,Madhavi Rao,33.0,2.0,0
4275,3110,Peter Sura,59.0,1.0,0
4276,3111,Jacob Sharma,55.0,2.0,0
4277,3112,Qasim Narayan,48.0,2.0,1
4278,3113,Zilmil Padmanabhan,,1.0,0
4279,3113,Jatin Samra,19.0,2.0,0
4280,3114,Ranbir Dhawan,38.0,1.0,0
4281,3114,Diya Swamy,,3.0,1
4282,3115,Bakhshi Sarna,,2.0,0
4283,3116,Dominic Mani,74.0,1.0,0
4284,3117,Aarnav Patla,4.0,1.0,0
4285,3117,Vyanjana Talwar,57.0,1.0,1
4286,3118,Ijaya Setty,21.0,1.0,0
4287,3119,Manthan Chada,20.0,1.0,0
4288,3120,Chandresh Chhabra,14.0,1.0,1
4289,3120,Vaishnavi Narasimhan,73.0,2.0,0
4290,3121,Siddharth Dewan,,1.0,0
4291,3121,Pratyush Kari,5.0,1.0,0
4292,3122,Daksha Johal,72.0,2.0,0
4293,3123,Umang Choudhury,35.0,3.0,0
4294,3124,Shaurya Sekhon,,2.0,0
4295,3125,Anamika Koshy,35.0,1.0,0
4296,3126,Amaira Randhawa,32.0,2.0,1
4297,3126,Damini Peri,21.0,,0
4298,3127,Ekani Kaul,82.0,2.0,0
4299,3127,Ekanta Tripathi,43.0,,0
4300,3127,Samarth Lalla,28.0,3.0,0
4301,3128,Irya Kanda,16.0,1.0,0
4302,3129,Darsh Ratti,64.0,2.0,0
4303,3130,Ranveer Kumer,,1.0,0
4304,3131,Tanveer Sunder,17.0,3.0,0
4305,3132,Gopal Raman,,2.0,0
4306,3132,Anamika Sen,55.0,1.0,0
4307,3132,Joshua Misra,84.0,1.0,0
4308,3133,Krish Bajwa,60.0,1.0,0
4309,3133,Theodore Rajagopalan,74.0,1.0,0
4310,3133,Jagdish Dayal,63.0,2.0,0
4311,3134,Vivaan Murthy,61.0,1.0,1
4312,3134,Advay Yogi,85.0,1.0,0
4313,3135,Sanya Lall,44.0,2.0,0
4314,3136,Frado Pingle,77.0,,0
4315,3136,Oni Sule,,1.0,0
4316,3137,Diya Kibe,26.0,2.0,0
4317,3138,Bahadurjit Palla,51.0,1.0,0
4318,3139,Chandran Arya,25.0,3.0,0
4319,3140,Jagrati Krishnamurthy,59.0,1.0,0
4320,3140,Lekha Wadhwa,31.0,1.0,0
4321,3140,Chakrika Wason,,1.0,0
4322,3141,Fiyaz Hans,65.0,1.0,1
4323,3142,Ira Goel,66.0,2.0,0
4324,3143,Wridesh Chopra,74.0,2.0,0
4325,3144,Rachita Maharaj,,,0
4326,3145,Naksh Kota,69.0,2.0,0
4327,3146,Damyanti Prashad,76.0,2.0,1
4328,3147,Oni Mandal,43.0,3.0,1
4329,3148,Qasim Trivedi,44.0,2.0,0
4330,3148,Gaurang Khurana,24.0,1.0,0
4331,3149,Ekta Chanda,85.0,1.0,1
4332,3149,Chandani Wagle,,2.0,0
4333,3150,Nidhi Keer,81.0,2.0,0
4334,3151,Omya Kumar,30.0,1.0,0
4335,3152,Manbir Panchal,80.0,1.0,0
4336,3152,Harish Yogi,,2.0,0
4337,3153,Radhika Shankar,40.0,1.0,0
4338,3153,Pavani Ratta,,1.0,0
4339,3154,Shivansh Chowdhury,21.0,2.0,1
4340,3155,Ojasvi Sundaram,56.0,2.0,1
4341,3156,Anita Bandi,71.0,1.0,1
4342,3157,Frederick Parsa,63.0,1.0,0
4343,3158,Tara Naik,82.0,2.0,0
4344,3159,Gayathri Solanki,28.0,1.0,0
4345,3160,Aarush Nath,57.0,2.0,0
4346,3160,Harita Kale,21.0,1.0,0
4347,3161,Vaishnavi Ramachandran,,,0
4348,3162,Nimrat Sampath,,1.0,0
4349,3162,Rachit Shetty,60.0,,0
4350,3163,Mitali Chauhan,33.0,1.0,0
4351,3164,Dhruv Choudhury,80.0,1.0,0
4352,3165,Hemal Goda,68.0,1.0,0
4353,3166,Sathvik Bera,38.0,1.0,1
4354,3166,Chakradhar Bail,35.0,1.0,0
4355,3167,Aarush Chana,,1.0,0
4356,3167,Indira Dalal,6.0,2.0,0
4357,3168,Ekansh Chhabra,,1.0,0
4358,3169,Ayaan Gulati,11.0,1.0,0
4359,3170,Mitesh Kalla,63.0,3.0,0
4360,3171,Xavier Som,66.0,2.0,0
4361,3172,Nathan Parmar,37.0,1.0,0
4362,3172,Forum Pandey,5.0,1.0,1
4363,3173,Maanas Rana,42.0,2.0,0
4364,3174,Leela Chacko,13.0,2.0,0
4365,3175,Lakshmi Murthy,33.0,2.0,0
4366,3176,Andrew Mangal,80.0,2.0,0
4367,3177,Yuvraj Shan,27.0,1.0,1
4368,3178,Bishakha Randhawa,81.0,,0
4369,3179,Azaan Comar,10.0,2.0,1
4370,3180,Dakshesh Batra,75.0,2.0,0
4371,3181,Oeshi Bala,80.0,1.0,0
4372,3182,Sudiksha Kala,51.0,1.0,0
4373,3183,Onveer Sachdev,,1.0,0
4374,3183,Faraj Dugar,44.0,,0
4375,3184,Lakshmi Natt,57.0,2.0,0
4376,3185,Benjamin Malhotra,5.0,1.0,1
4377,3186,Charles Butala,,2.0,0
4378,3187,Matthew Subramaniam,48.0,1.0,1
4379,3188,Inaya Anand,7.0,2.0,0
4380,3189,Lila Lall,,1.0,0
4381,3189,Imaran Swamy,26.0,1.0,0
4382,3189,Aarna Cherian,30.0,3.0,0
4383,3190,Lavanya Bhakta,69.0,2.0,0
4384,3191,Brijesh Garde,43.0,3.0,0
4385,3192,Bimala Chand,55.0,1.0,0
4386,3192,Arya Devan,28.0,1.0,1
4387,3192,Maanav Ravel,77.0,2.0,0
4388,3193,Sachi Bassi,,2.0,0
4389,3194,Chaitaly Doctor,,1.0,0
4390,3195,Jagvi Sodhi,,,0
4391,3195,Upkaar Sibal,29.0,1.0,0
4392,3196,Baljiwan Balakrishnan,21.0,1.0,1
4393,3197,Abeer Ahluwalia,36.0,2.0,0
4394,3198,Janani Shan,3.0,2.0,0
4395,3199,Rachita Sangha,15.0,1.0,0
4396,3200,Jacob Lad,46.0,,0
4397,3201,Patrick Patla,76.0,2.0,0
4398,3202,Harsh Garde,14.0,2.0,1
4399,3203,Darsh Wali,32.0,2.0,1
4400,3203,Oeshi Char,23.0,1.0,0
4401,3204,David Kara,82.0,1.0,0
4402,3205,Reyansh Raju,21.0,1.0,0
4403,3206,Anya Parsa,15.0,1.0,0
4404,3207,Rajeshri Ramachandran,2.0,1.0,0
4405,3207,Brinda Varma,20.0,1.0,0
4406,3208,David Kar,,2.0,0
4407,3209,Yash Singhal,63.0,,0
4408,3210,Xavier Bhardwaj,,2.0,0
4409,3210,Upma Aurora,51.0,1.0,0
4410,3211,Adya Pillay,71.0,1.0,0
4411,3211,Raghav Agrawal,,,0
4412,3212,Chanchal Subramaniam,7.0,1.0,0
4413,3213,Arjun Raja,,1.0,0
4414,3213,Yashvi Gala,3.0,1.0,0
4415,3213,Aarnav Saxena,,2.0,0
4416,3214,Logan Yadav,56.0,,1
4417,3215,Forum Dugar,49.0,1.0,0
4418,3216,Hemani Arya,11.0,1.0,0
4419,3217,Harsh Datta,67.0,1.0,0
4420,3218,Simon Kalita,19.0,1.0,1
4421,3219,Samaksh Basak,74.0,,0
4422,3220,Faris Dixit,55.0,2.0,0
4423,3221,Tristan Sani,43.0,2.0,1
4424,3222,Inaya Hayer,38.0,2.0,0
4425,3223,Ikbal Memon,,2.0,0
4426,3223,Viraj Chokshi,49.0,1.0,0
4427,3223,Varenya Roy,73.0,3.0,1
4428,3224,Nachiket Kade,18.0,1.0,0
4429,3225,Maanav Nair,31.0,2.0,0
4430,3226,Ladli Sanghvi,82.0,1.0,0
4431,3227,Naveen Shetty,8.0,2.0,0
4432,3228,Yahvi Balakrishnan,,1.0,0
4433,3229,Saksham Gupta,43.0,3.0,0
4434,3230,Lakshit Chawla,39.0,1.0,0
4435,3230,Yashica Sachdev,40.0,2.0,0
4436,3231,Nathaniel Sur,36.0,2.0,0
4437,3232,Pahal Borde,70.0,2.0,0
4438,3233,Abhiram Kalla,12.0,2.0,0
4439,3234,Reyansh Kumer,18.0,2.0,0
4440,3234,Eesha Zacharia,34.0,1.0,1
4441,3234,Tanvi Deshmukh,6.0,1.0,0
4442,3235,Chameli Bhalla,50.0,2.0,0
4443,3236,Abhiram Kakar,,2.0,0
4444,3236,Oscar Natt,3.0,2.0,0
4445,3236,Reva Chhabra,76.0,1.0,0
4446,3237,Guneet Keer,,1.0,1
4447,3237,Sai Brahmbhatt,27.0,2.0,0
4448,3238,Zayyan Koshy,31.0,1.0,0
4449,3238,Indrajit Taneja,,2.0,0
4450,3239,Dayamai Atwal,47.0,2.0,0
4451,3239,Anusha Rattan,84.0,2.0,0
4452,3239,Agastya Contractor,67.0,2.0,0
4453,3240,Jackson Sunder,15.0,1.0,0
4454,3241,Mason Lall,10.0,1.0,1
4455,3241,Pahal Ratti,61.0,2.0,0
4456,3241,Owen Gokhale,35.0,3.0,0
4457,3242,Caleb Sant,,1.0,0
4458,3242,Hardik Murthy,7.0,1.0,0
4459,3243,Samaksh Yadav,56.0,1.0,0
4460,3244,Rachit Sachar,56.0,2.0,0
4461,3244,Gabriel Bhasin,8.0,2.0,0
4462,3245,Devika Iyer,,1.0,0
4463,3246,Mohini Balay,67.0,1.0,0
4464,3246,Faras Dixit,51.0,,1
4465,3247,Bhavani Bansal,,2.0,0
4466,3248,Ekantika More,67.0,2.0,0
4467,3248,Deepa Kothari,7.0,1.0,0
4468,3249,Naksh Agrawal,62.0,1.0,0
4469,3250,Mekhala Prakash,6.0,1.0,0
4470,3251,Dominic Dalal,43.0,,0
4471,3251,Girik Kala,45.0,2.0,0
4472,3251,Aadi Din,56.0,1.0,0
4473,3252,Raagini Parekh,15.0,2.0,0
4474,3253,Indira Handa,,,0
4475,3254,Vedant Bawa,,2.0,1
4476,3255,Chaitaly Mani,74.0,1.0,0
4477,3255,Vedant Dhillon,47.0,2.0,0
4478,3256,Kai Lala,47.0,1.0,0
4479,3257,Harshil Anne,20.0,1.0,0
4480,3258,Bishakha Ghose,37.0,1.0,0
4481,3259,Pallavi Parekh,79.0,2.0,0
4482,3260,Upasna Chakrabarti,16.0,1.0,0
4483,3260,Advika Karnik,29.0,2.0,0
4484,3260,Indali Radhakrishnan,,2.0,0
4485,3261,Avi Varkey,38.0,2.0,0
4486,3262,Nachiket Virk,13.0,1.0,0
4487,3263,Max Chandra,,2.0,0
4488,3263,Ekaja Kunda,19.0,2.0,0
4489,3264,Kamala Bahri,55.0,1.0,0
4490,3265,Praneel Kumer,,2.0,1
4491,3266,Warhi Vohra,,1.0,0
4492,3267,Ridhi Varughese,59.0,2.0,0
4493,3268,Janaki Malhotra,52.0,2.0,0
4494,3269,Noah Subramaniam,22.0,2.0,1
4495,3269,Sanya Tak,60.0,,1
4496,3270,Sanaya Kari,45.0,1.0,0
4497,3271,Pallavi Chandran,21.0,1.0,0
4498,3271,Ladli Patel,37.0,2.0,0
4499,3272,Jai Dass,21.0,2.0,1
4500,3273,Warhi Rajagopal,,1.0,0
4501,3274,Robert Chakrabarti,33.0,2.0,0
4502,3275,Krish Bal,,1.0,0
4503,3275,Ekta Sehgal,69.0,3.0,0
4504,3276,Leena Goda,29.0,2.0,0
4505,3277,Veer Sachdev,,2.0,0
4506,3278,Azaan Handa,,1.0,0
4507,3279,Henry Mahal,,2.0,0
4508,3279,Kashvi Sachdeva,60.0,2.0,0
4509,3280,Anamika Keer,68.0,1.0,0
4510,3281,Oni Rana,41.0,,0
4511,3281,Tanvi Hans,14.0,1.0,1
4512,3282,Aarnav Sant,76.0,1.0,1
4513,3282,Ansh Doshi,77.0,1.0,0
4514,3283,Deepa Sundaram,34.0,2.0,0
4515,3284,Thomas Arora,74.0,1.0,0
4516,3285,David Purohit,67.0,2.0,1
4517,3286,Mitali Dara,25.0,2.0,0
4518,3287,Jagdish Sharma,60.0,2.0,0
4519,3288,Saanvi Bali,47.0,1.0,0
4520,3289,Mason Vaidya,7.0,1.0,0
4521,3290,Aahana Kalita,76.0,1.0,0
4522,3290,Ijaya Rau,58.0,2.0,0
4523,3291,Ria Bhattacharyya,59.0,2.0,1
4524,3292,Robert Kalita,59.0,,1
4525,3293,Sanaya Vig,51.0,1.0,0
4526,3293,Aradhana Badami,22.0,1.0,0
4527,3294,Kashvi Rege,81.0,2.0,1
4528,3295,Wyatt Raj,,1.0,0
4529,3296,Dalaja Manda,,2.0,0
4530,3296,Darpan Palan,48.0,2.0,0
4531,3296,Falguni Chaudhari,6.0,2.0,0
4532,3297,Chandresh Sami,22.0,2.0,0
4533,3298,Nihal Agate,26.0,1.0,0
4534,3299,Mitesh Mammen,4.0,2.0,0
4535,3300,Bhavani Ahuja,,1.0,1
4536,3301,Zinal Sachdev,61.0,1.0,1
4537,3301,Sara Palan,,1.0,0
4538,3302,Pratyush Patil,50.0,3.0,0
4539,3303,Maanav Savant,77.0,1.0,0
4540,3304,Jalsa Prabhakar,7.0,2.0,0
4541,3305,Aayush Dalal,,2.0,0
4542,3306,Kamala Chauhan,12.0,2.0,0
4543,3307,Warda Kibe,78.0,1.0,0
4544,3308,Samarth Palla,37.0,1.0,0
4545,3308,Rachana Nanda,,2.0,1
4546,3309,Anirudh Arora,16.0,2.0,0
4547,3310,Nathaniel Venkataraman,75.0,,1
4548,3311,Siya Bajaj,13.0,2.0,1
4549,3311,Nakul Patel,20.0,2.0,0
4550,3311,Teerth Rai,7.0,3.0,0
4551,3312,Maanas Jain,15.0,1.0,0
4552,3313,Kala Hora,42.0,2.0,0
4553,3314,Siddharth Sura,52.0,2.0,0
4554,3315,Faqid Goda,2.0,,0
4555,3316,Vidhi Ramachandran,64.0,,0
4556,3317,Mohammed Gara,51.0,1.0,0
4557,3317,Advik Jha,21.0,,0
4558,3318,Adya Oak,38.0,3.0,1
4559,3319,Ekavir Raj,46.0,,0
4560,3320,Yashica Prakash,64.0,1.0,0
4561,3321,Ojasvi Goda,,1.0,0
4562,3322,Yoshita Venkataraman,34.0,2.0,1
4563,3322,Azaan Vohra,45.0,2.0,0
4564,3323,Samarth Ratta,79.0,1.0,0
4565,3323,Yash Sachdev,,1.0,1
4566,3323,Yashica Nath,53.0,1.0,0
4567,3324,Rushil Ghose,53.0,1.0,0
4568,3325,Faqid Thaman,40.0,2.0,0
4569,3325,Daksha Kaul,,2.0,0
4570,3326,Jacob Dara,17.0,2.0,0
4571,3326,Dominic Vora,77.0,1.0,0
4572,3326,Arya Shere,,,0
4573,3327,Ishanvi Sastry,53.0,,0
4574,3328,Hredhaan Deol,,2.0,0
4575,3329,Peter Konda,52.0,2.0,0
4576,3330,Tejas Bajwa,14.0,3.0,0
4577,3331,Aditya Padmanabhan,38.0,3.0,0
4578,3331,Gunbir Basak,49.0,2.0,0
4579,3332,Mekhala Gara,,3.0,1
4580,3333,Aradhana Rama,33.0,2.0,0
4581,3333,Fitan Keer,79.0,1.0,0
4582,3334,Chanakya Amble,26.0,2.0,1
4583,3335,Rachit Sama,25.0,1.0,0
4584,3336,Jagdish Sundaram,14.0,2.0,0
4585,3336,Balendra Patil,49.0,1.0,0
4586,3337,Christopher Doctor,15.0,,0
4587,3338,William Khalsa,29.0,1.0,0
4588,3339,Harrison Nagarajan,16.0,,0
4589,3339,Advay Bala,6.0,1.0,0
4590,3340,Janani Ahluwalia,31.0,2.0,0
4591,3340,Umang Kumer,46.0,1.0,0
4592,3340,Jalsa Vaidya,28.0,2.0,0
4593,3341,Ansh Dey,56.0,2.0,0
4594,3342,Bachittar Shan,61.0,2.0,0
4595,3343,Ansh Mand,35.0,2.0,0
4596,3344,Rohan Sankar,,1.0,0
4597,3344,Pavani Yogi,61.0,,0
4598,3345,Faris Balan,83.0,2.0,0
4599,3346,Chakrika Chakrabarti,2.0,2.0,0
4600,3347,Isha Aurora,7.0,2.0,0
4601,3348,Upma Hayre,,2.0,0
4602,3348,Panini Kumar,49.0,2.0,0
4603,3349,Baljiwan Bakshi,72.0,1.0,0
4604,3350,Chameli Sathe,48.0,2.0,0
4605,3351,Priya Arya,65.0,2.0,0
4606,3352,Girik Sengupta,69.0,2.0,0
4607,3352,Quincy Grover,38.0,2.0,0
4608,3353,Yug Sen,72.0,1.0,0
4609,3353,Indali Loyal,74.0,,0
4610,3353,Ishaan Sehgal,33.0,,0
4611,3354,Pallavi Pandya,57.0,2.0,0
4612,3355,Ishani Raja,43.0,1.0,0
4613,3355,Ganga Batta,,1.0,0
4614,3355,Ira Bhardwaj,77.0,2.0,0
4615,3356,Onkar Varkey,64.0,1.0,0
4616,3357,Advay Koshy,30.0,1.0,0
4617,3358,Brijesh Nigam,,1.0,0
4618,3358,Alexander Sant,60.0,1.0,0
4619,3359,Anirudh Cheema,78.0,2.0,0
4620,3360,Bakhshi Pandya,46.0,2.0,0
4621,3361,Jackson More,,2.0,1
4622,3361,Yashvi Sha,34.0,2.0,0
4623,3361,Urishilla Johal,8.0,2.0,0
4624,3362,Nihal Purohit,84.0,2.0,0
4625,3362,Nilima Karan,76.0,1.0,0
4626,3363,Brijesh Halder,72.0,1.0,0
4627,3364,Darika Halder,33.0,2.0,0
4628,3365,Nathaniel Loyal,55.0,1.0,0
4629,3366,Turvi Krish,63.0,2.0,0
4630,3367,Vasatika Dar,72.0,1.0,0
4631,3368,Aryan Saxena,75.0,2.0,1
4632,3368,Aadhya Shenoy,74.0,2.0,0
4633,3369,Ikshita Sahni,11.0,2.0,0
4634,3370,Patrick Ravel,5.0,2.0,0
4635,3371,Udant Hayer,33.0,2.0,0
4636,3372,Nidhi Prakash,13.0,1.0,0
4637,3372,Advaith Venkataraman,49.0,2.0,0
4638,3372,Aishani Biswas,8.0,,0
4639,3373,Rachana Bhatti,1.0,,0
4640,3374,Radha Jaggi,,,0
4641,3375,Siya Deol,73.0,,0
4642,3375,Saksham Venkatesh,11.0,1.0,1
4643,3376,Vansha Hora,29.0,1.0,1
4644,3377,Januja Pai,15.0,1.0,0
4645,3377,Qasim Patla,8.0,1.0,1
4646,3378,Dev Reddy,55.0,1.0,0
4647,3378,William Konda,77.0,2.0,0
4648,3379,Akshay Sodhi,,1.0,0
4649,3380,Sachi Kant,80.0,,0
4650,3381,Anusha Sandal,6.0,,0
4651,3382,Xavier Ghosh,3.0,,0
4652,3383,Lopa Tara,73.0,1.0,0
4653,3384,Aadi Kumer,12.0,,0
4654,3385,Damyanti Thakur,73.0,1.0,0
4655,3385,Neha Grewal,40.0,1.0,0
4656,3386,Siya Sharaf,29.0,2.0,0
4657,3386,Aryan Sagar,69.0,1.0,0
4658,3387,Theodore Sagar,9.0,,0
4659,3388,Yashica Magar,25.0,1.0,0
4660,3389,Odika Borah,,1.0,0
4661,3389,Ria Manne,,2.0,0
4662,3390,Amruta Loke,76.0,1.0,0
4663,3390,Aayush Gopal,65.0,,1
4664,3391,Ekbal Rao,41.0,1.0,0
4665,3392,Bishakha Agate,70.0,2.0,0
4666,3393,Gautam Dugar,36.0,3.0,0
4667,3394,Warhi Thakkar,82.0,1.0,0
4668,3395,Ojas Sinha,36.0,1.0,0
4669,3395,Bina Golla,66.0,1.0,0
4670,3396,Janya Nagarajan,82.0,2.0,0
4671,3397,Advay Tandon,64.0,2.0,0
4672,3398,Shivansh Virk,9.0,,0
4673,3399,Ladli Dada,17.0,1.0,0
4674,3400,Nidra Bail,60.0,1.0,1
4675,3401,Yashvi Chad,12.0,1.0,0
4676,3402,Gaurangi Pathak,50.0,1.0,0
4677,3403,Omisha Bail,54.0,2.0,0
4678,3404,Zansi Bansal,80.0,1.0,0
4679,3404,Hritik Mann,79.0,,0
4680,3405,Abha Nath,60.0,2.0,0
4681,3405,Lakshit Ramakrishnan,74.0,3.0,0
4682,3406,Tanveer Boase,79.0,1.0,0
4683,3407,Lila Sundaram,28.0,3.0,0
4684,3408,Sanya Vyas,76.0,2.0,0
4685,3408,Riya Borah,42.0,2.0,0
4686,3409,Vedika Shah,12.0,,0
4687,3410,Falguni Seth,83.0,,0
4688,3410,Kevin Balan,78.0,1.0,0
4689,3411,Chanchal Jani,14.0,,0
4690,3412,Lipika Ram,83.0,2.0,0
4691,3412,Anamika Verma,51.0,,1
4692,3413,Vincent Brar,27.0,1.0,0
4693,3414,Chatresh Manda,76.0,2.0,0
4694,3415,Charita Mahajan,84.0,1.0,0
4695,3416,Yatan Dasgupta,40.0,2.0,0
4696,3417,Vedant Murthy,8.0,2.0,0
4697,3418,Aadi Singh,64.0,1.0,0
4698,3418,Ayushman Cherian,23.0,1.0,0
4699,3419,Daksha Ramesh,79.0,1.0,0
4700,3420,Ria Wable,,,0
4701,3421,Jagdish Khurana,49.0,1.0,0
4702,3422,Neha Ranganathan,8.0,2.0,0
4703,3423,Yuvraj Kunda,26.0,2.0,0
4704,3424,Onkar Bava,,1.0,0
4705,3424,Faraj Goda,43.0,1.0,0
4706,3425,Anirudh Pant,,2.0,0
4707,3426,Pooja Sahota,82.0,2.0,0
4708,3427,Akshay Magar,3.0,1.0,0
4709,3427,Dhriti Shan,65.0,1.0,0
4710,3428,Girik Ghosh,,2.0,0
4711,3428,Saumya Hora,37.0,1.0,0
4712,3429,Anmol Chander,20.0,2.0,0
4713,3429,Aahana Nagi,,2.0,0
4714,3429,Meera Radhakrishnan,65.0,2.0,0
4715,3430,Dhruv Atwal,83.0,2.0,0
4716,3431,Pranit Reddy,38.0,2.0,0
4717,3431,Logan Kala,22.0,2.0,0
4718,3432,Avni Sabharwal,,1.0,0
4719,3433,Yochana Ghose,15.0,3.0,0
4720,3434,Pranit Oza,,1.0,0
4721,3434,Jeremiah Walia,30.0,1.0,1
4722,3435,Suhani Nath,84.0,3.0,0
4723,3436,Yahvi Nadig,26.0,1.0,1
4724,3437,Divya Luthra,54.0,1.0,0
4725,3437,Indali Brahmbhatt,76.0,1.0,0
4726,3438,Ikshita Sha,33.0,1.0,1
4727,3438,Ria Dugal,4.0,2.0,0
4728,3439,Zashil Madan,84.0,2.0,1
4729,3440,Shivansh Chokshi,32.0,1.0,0
4730,3440,Champak Sodhi,,1.0,0
4731,3441,Wriddhish Magar,73.0,1.0,0
4732,3442,Janya Pillai,38.0,2.0,0
4733,3443,Hemani Savant,72.0,1.0,0
4734,3443,Veer Kibe,19.0,,0
4735,3443,Sarthak Bora,21.0,1.0,0
4736,3444,Alexander Oak,,1.0,0
4737,3445,Janaki Virk,53.0,2.0,0
4738,3445,Netra Badami,73.0,2.0,0
4739,3446,Naksh Sem,64.0,1.0,0
4740,3446,Yashica Sekhon,41.0,,0
4741,3447,Bakhshi Sunder,4.0,1.0,0
4742,3447,Jonathan Bath,58.0,,1
4743,3448,Varsha Talwar,3.0,1.0,0
4744,3448,Oliver Barman,64.0,1.0,1
4745,3449,Harrison Sule,21.0,2.0,0
4746,3450,Mitali Suresh,21.0,2.0,1
4747,3451,Manya Sagar,78.0,1.0,0
4748,3452,Hiral Goswami,,1.0,0
4749,3452,Harita Salvi,62.0,2.0,0
4750,3453,Nathan Batra,77.0,2.0,1
4751,3454,Shivansh Barad,26.0,2.0,0
4752,3455,Kalpit Mital,54.0,1.0,0
4753,3456,Chanakya Ramaswamy,59.0,1.0,0
4754,3457,Elijah Kumer,15.0,1.0,0
4755,3458,Chakradhar Cheema,40.0,2.0,1
4756,3459,Priya Narayanan,38.0,1.0,0
4757,3460,Ati Suresh,,1.0,0
4758,3460,Ansh Kalla,41.0,1.0,0
4759,3460,Barkha Zacharia,,1.0,0
4760,3461,Rishi Lalla,23.0,2.0,0
4761,3461,Aryan Lalla,35.0,2.0,0
4762,3461,Atharv Sheth,36.0,1.0,1
4763,3462,Idika Jain,57.0,2.0,0
4764,3463,Charles Hans,28.0,2.0,0
4765,3464,Hredhaan Ganesan,,2.0,0
4766,3465,Mitali Nagar,39.0,2.0,0
4767,3466,Aadi Wali,3.0,2.0,0
4768,3466,Sudiksha Sagar,1.0,,1
4769,3467,Omya Sule,19.0,2.0,0
4770,3467,Siya Contractor,62.0,,0
4771,3468,Rachita Mahal,,2.0,0
4772,3468,Damyanti Chaudhuri,16.0,3.0,1
4773,3469,Ladli Yohannan,68.0,,1
4774,3469,Vasatika Kant,41.0,1.0,0
4775,3470,Harish Lanka,28.0,3.0,1
4776,3471,Gayathri Sahota,41.0,1.0,0
4777,3472,Anay Saraf,4.0,2.0,0
4778,3472,Yashodhara Chahal,28.0,1.0,0
4779,3473,Indali Chacko,59.0,2.0,0
4780,3473,Adya Iyengar,71.0,1.0,0
4781,3474,Chaitaly Lad,61.0,2.0,1
4782,3475,Niharika Mangal,11.0,1.0,0
4783,3476,Chasmum Virk,50.0,1.0,0
4784,3477,Banjeet Muni,73.0,1.0,0
4785,3478,Harsh Grover,19.0,2.0,0
4786,3479,Hemang Sathe,16.0,1.0,0
4787,3480,Zaitra Narula,11.0,1.0,0
4788,3481,Ayush Narain,,1.0,1
4789,3482,Devika Warrior,8.0,1.0,0
4790,3483,Patrick Datta,45.0,2.0,0
4791,3484,Ranbir Patla,72.0,1.0,1
4792,3485,Nikita Chhabra,4.0,1.0,0
4793,3486,Dhriti Venkatesh,84.0,1.0,0
4794,3487,Vrishti Cheema,11.0,2.0,0
4795,3488,Shravya Manda,71.0,1.0,0
4796,3488,Vinaya Krishnan,11.0,2.0,1
4797,3489,Neha Lal,60.0,1.0,0
4798,3490,Ekanta Date,21.0,1.0,0
4799,3490,Eiravati Sethi,18.0,1.0,0
4800,3491,Pranav Sachdev,,1.0,1
4801,3491,Agastya Anand,71.0,2.0,0
4802,3492,Aadi Natarajan,39.0,3.0,0
4803,3493,Naveen Dubey,22.0,,0
4804,3494,Panini Garde,65.0,1.0,0
4805,3495,Jeevika Luthra,41.0,1.0,0
4806,3496,Suhani Desai,,1.0,0
4807,3497,Sai Zachariah,8.0,1.0,0
4808,3498,Janani Vohra,,1.0,0
4809,3499,Zaitra Chatterjee,19.0,2.0,0
4810,3499,Finn Bala,30.0,2.0,1
4811,3500,Dakshesh Mishra,38.0,2.0,0
4812,3501,Anvi Narasimhan,1.0,1.0,0
4813,3501,Faris Bobal,77.0,2.0,1
4814,3502,Veda Madan,21.0,2.0,0
4815,3503,Wakeeta Goyal,,2.0,0
